"DecYear","Q","Conc","Flux","FNConc","FNFlux","GenConc","GenFlux","PeriodLong","PeriodStart"
2008.24797771633,15.278660063529,52.2662715123747,199444.35009163,39.7685587547377,112402.288261322,47.7822920456693,190932.158783552,12,10
2009.24746161413,7.54046586637474,30.4560269128966,91297.3000487709,38.7651211431025,110172.249320868,33.1513142338072,118715.964338597,12,10
2010.24737442922,5.64239153330235,31.2490334984938,51706.8758507279,37.9211019156947,108578.433498837,31.7890005534222,51304.0157447097,12,10
2011.24737442922,13.6501722548094,47.3996546779134,189843.122691783,37.1323249474785,107045.132006155,52.383761350925,207015.149714987,12,10
2012.24797771633,11.6057817263261,32.6749933407887,91614.6395053096,36.5103054732854,106036.626049821,33.9969233772404,87324.5492548557,12,10
2013.24746161413,11.0445941450775,39.1242346586587,117130.435479655,35.7278289627785,103721.638040163,40.066392351739,131815.389308567,12,10
2014.24737442922,9.97000473656665,34.4029666126085,97058.0380885704,35.063079792806,101376.525821087,36.1127393968169,94851.8478852279,12,10
2015.24737442922,8.69484671732445,31.7011272474045,95724.4871444094,34.395447871913,99072.6579240373,21.1163030912894,55905.4370771544,12,10
2016.24797771633,7.0386860071204,27.438756308871,56755.9798784184,34.2714831198084,99255.1654689419,24.498166935906,55648.4652318616,12,10
2017.24746161413,10.5002047131497,36.160062580435,111340.99465736,34.4968346567133,100281.26649228,43.6680280084088,124344.318985006,12,10
2018.24737442922,9.98443469115452,33.1622836295917,100156.484030691,34.9689533224323,102231.387979233,32.7840058952002,96311.524100142,12,10
2019.24737442922,15.7637556322397,53.7942805689621,169778.526714064,35.5231924179994,104439.528694027,48.5325880776322,163897.899741621,12,10
2020.24797771633,8.39247110568455,30.4050990456629,77927.6984459582,36.2600863657855,107430.886372294,38.6763881521125,110887.87397098,12,10
2021.24746161413,7.32282956742118,30.211547359503,74522.8915713264,36.8742217531208,109727.597998704,26.8914233106075,68173.3817923911,12,10
2022.24737442922,7.93945488653346,33.9640343740659,70065.5910296285,37.6985504954454,112923.825556603,42.7448005084171,94528.6274529826,12,10
