"DecYear","Q","Conc","Flux","FNConc","FNFlux","GenConc","GenFlux","PeriodLong","PeriodStart"
2008.24797771633,253.754378205526,88.6108875820682,4108937.9172486,73.3719119465856,2774871.39923886,83.560742069976,3831829.88626231,12,10
2009.24746161413,160.901984436098,62.8889522523512,2692523.13417421,70.9654804147842,2685847.15589337,63.6032886814837,2621946.82664007,12,10
2010.24737442922,147.373444285601,61.1720262812981,1569674.10641087,68.9301892223257,2611750.36253537,56.9643792755456,1570051.74041947,12,10
2011.24737442922,197.477567055862,67.4110874863293,3458359.742446,67.1171985837066,2546948.01878088,57.6485678015872,3093439.46538222,12,10
2012.24797771633,188.606459659945,62.2466495006913,2421342.36098511,65.6375206702873,2495923.86286022,61.8803599045513,2145283.98870231,12,10
2013.24746161413,159.388468392793,58.5020470105776,1882100.64237167,64.1670817405935,2444011.65361018,61.7234843163201,2340153.57030985,12,10
2014.24737442922,185.418632441698,63.0474846916306,2469653.8105241,63.0147799915902,2403526.357471,46.100972539057,1769714.31682477,12,10
2015.24737442922,210.708989786572,61.6039922608213,2853648.92648925,62.3225561163343,2383102.30940165,46.6994853461982,1999891.53709546,12,10
2016.24797771633,125.562622062735,49.3888378797013,1183866.53874441,62.2221495102255,2404566.89952658,51.1598077906139,1320063.05999336,12,10
2017.24746161413,217.461277568884,68.303477955387,2816177.80668493,62.1715034470884,2428953.45846408,74.376671904494,3225106.51561407,12,10
2018.24737442922,185.765804736218,62.6382547674219,2368250.57184956,62.5496687704477,2469786.96985007,59.6207033114318,2003036.4099764,12,10
2019.24737442922,283.778478379916,87.2078699097357,3736068.55223783,63.1040985252825,2517928.28600485,77.7840327688577,3392102.60463553,12,10
2020.24797771633,181.947575288955,62.0875820274428,2423095.02236846,63.8625541983087,2575679.61589972,59.8478683723546,2415951.29939935,12,10
2021.24746161413,127.84070864365,49.7993890601554,1366455.23263035,64.4161485454046,2626147.33888093,43.4275000594611,1230861.71017661,12,10
2022.24737442922,210.993865019081,70.4957040499954,2538394.55595648,65.1107191919014,2684228.51997968,65.037997002536,2279263.90187764,12,10
