"DecYear","Q","Conc","Flux","FNConc","FNFlux","GenConc","GenFlux","PeriodLong","PeriodStart"
2008.24797771633,34.7197804906046,26.9789395015341,145927.950622591,21.9909482209875,92293.2802270115,25.7567434349048,140371.185295484,12,10
2009.24746161413,30.131607109105,24.1070455655824,134261.010610857,22.2913736764824,94174.4740978392,21.6414914288416,127358.29382845,12,10
2010.24737442922,23.7656697238223,21.8606194135884,72545.8978618007,22.6386179993067,96239.9467754893,21.374039774441,70230.7661557929,12,10
2011.24737442922,28.1383338659532,23.7531905066348,125967.508902787,23.0228120748476,98539.7502151055,23.7065947595145,136716.96018795,12,10
2012.24797771633,29.410812796544,25.3999915846719,131780.194675398,23.4972146868414,101226.193999708,25.4313858155912,132040.15886437,12,10
2013.24746161413,18.4876810921044,19.7414584476755,61379.840731241,24.0420505157403,104326.135559439,21.0947593075369,64864.6284189148,12,10
2014.24737442922,20.8741705977758,21.2821263901865,79669.7856535984,24.7672280979326,107771.210215131,20.0302505056871,55298.7537503192,12,10
2015.24737442922,20.8388715153162,21.74687812276,83799.1427834091,25.3668751244197,110027.641316376,17.2138004593197,65786.1032603472,12,10
2016.24797771633,16.5936255509853,18.910559609754,44465.6516519044,25.5464418416332,112472.479695645,26.074626366479,58658.5984853445,12,10
2017.24746161413,28.1168440948734,27.2205088421654,122930.791261908,25.6345092152893,116157.311217826,29.2808079767374,145949.304837405,12,10
2018.24737442922,27.1380897557303,26.2881721980486,147048.330873805,25.9932185366051,120144.798976938,23.5524607484733,116885.364335934,12,10
2019.24737442922,32.0975720511013,32.139696308263,152970.94609103,26.4397439006011,123958.884210303,31.5242004602427,158443.078626687,12,10
2020.24797771633,32.3117653912092,31.3734464208937,160673.505698702,26.9612604489431,127796.493020232,29.5045271357807,152539.111795503,12,10
2021.24746161413,14.0911299445025,19.4564489668652,42303.7238085098,27.4322477531013,131445.765508168,18.7717813316512,40770.9851607633,12,10
2022.24737442922,29.2205804600437,30.3458928383017,124494.125665767,27.9736180894959,135320.72842693,32.081444951714,152890.50976591,12,10
