"DecYear","Q","Conc","Flux","FNConc","FNFlux","GenConc","GenFlux","PeriodLong","PeriodStart"
1983.24737442922,150.541432202807,0.0657527098612291,772.439541816264,0.0686634103222693,876.858479906165,0.0585196380408816,781.211265376253,12,10
1984.24797771633,185.86582219468,0.0611613315587274,880.761280556765,0.064411779993875,870.998444955411,0.0603540604781371,1010.90567001366,12,10
1985.24746161413,138.419184223379,0.0562795631415129,573.988102121575,0.060830450984278,864.781378702477,0.0344137402666406,327.426009453329,12,10
1986.24737442922,186.374112660538,0.0628734295521753,1015.4196108213,0.0577310800269865,861.945886697077,0.0364566952910376,481.046936444096,12,10
1987.24737442922,107.43240835394,0.0563178561812539,621.081858944679,0.0549870037741713,858.145659130731,0.0565059637952112,677.713144032032,12,10
1988.24797771633,83.4698620409945,0.0430999573113447,387.503048629609,0.0525874974726047,855.107531106053,0.0299487481494042,279.045694467983,12,10
1989.24746161413,137.380460234255,0.053933366205029,686.553515024677,0.05041034687795,847.147020158849,0.0388225963866873,551.154744251692,12,10
1990.24737442922,171.820494913454,0.05332894252361,853.296863825108,0.0491548936149442,860.483737467474,0.0529701249041564,887.75185859333,12,10
1991.24737442922,174.769481116649,0.0465564615083142,957.584827003934,0.0491870213618128,892.067202946702,0.0450201269273616,1060.79500613283,12,10
1992.24797771633,163.625879372527,0.057030507013349,1003.702770501,0.0493455171086437,909.749928857727,0.0428680609156542,746.721232428888,12,10
1993.24746161413,242.946594461496,0.0560919572186923,1415.48306941582,0.0494682490704867,922.828638191837,0.0486647149510172,1232.04335875924,12,10
1994.24737442922,111.688779474956,0.0400827531833435,519.899635517015,0.0496791592104415,946.770764507747,0.0242600878733333,288.80718362147,12,10
1995.24737442922,99.765835545723,0.040391754766619,474.392552794517,0.0498365216204178,969.180601358534,0.0292151811630773,324.853447725515,12,10
1996.24797771633,161.994798074318,0.0489270947898873,882.58484657936,0.0502121787410246,995.13936400217,0.0347159921378374,585.295951626199,12,10
1997.24746161413,218.329557416989,0.0599728769405556,1359.32725610003,0.0511835295818007,1028.99485621804,0.0511727371175379,1182.66210631801,12,10
1998.24737442922,207.071632685214,0.0601397623030729,1345.213272967,0.0533101721032454,1085.43776459179,0.0556426141482078,1395.27628580073,12,10
1999.24737442922,129.357948546204,0.0404416003459504,762.89978015208,0.0563084463909096,1163.04478343677,0.0232337195726558,589.916692107069,12,10
2000.24797771633,105.978428061487,0.0539333962476487,704.975427895709,0.059746642759254,1255.81679153189,0.0363121604247335,553.837050425114,12,10
2001.24746161413,119.536890421537,0.0562298606976227,798.669258879337,0.0628878129872779,1323.97981684117,0.0495874308677985,782.503322003842,12,10
2002.24737442922,188.864815918887,0.0650727865848798,1507.43626893957,0.0661836919454147,1374.15295035067,0.0512102775448922,1298.57189477305,12,10
2003.24737442922,182.75048729016,0.0740326607916676,1631.43118220222,0.0695817713440012,1418.61849425578,0.074281695696911,1581.9821887371,12,10
2004.24797771633,171.982289051729,0.0842561206103511,1531.87439874981,0.0728855264229006,1470.54332350896,0.0745173276470915,1393.20344810366,12,10
2005.24746161413,185.706067827441,0.0693316057636085,1687.29041183794,0.0756423472065593,1512.75193504908,0.0454210434439937,1473.21774949959,12,10
2006.24737442922,163.272298428159,0.0763388889310317,1444.68278801814,0.0773566159424097,1533.66885784911,0.0667407767833269,1114.69044387551,12,10
2007.24737442922,238.096655692351,0.0815648294166761,2354.48216582878,0.0776240895477611,1531.55531464476,0.0745082099401309,2362.81728127656,12,10
2008.24797771633,253.754378205526,0.0789715776843129,2355.46496730568,0.0770882241306279,1523.80754825525,0.0670770825189413,2272.41668856499,12,10
2009.24746161413,160.901984436098,0.0697264334451499,1339.84217727193,0.0766188144821874,1512.74582303674,0.0455721223047595,952.920208085995,12,10
2010.24737442922,147.373444285601,0.0792767518131283,1185.42114154986,0.0770661034554635,1519.03637825221,0.0695081378497153,1107.12225345017,12,10
2011.24737442922,197.477567055862,0.0748158104628422,1648.71007671598,0.0774295473142558,1526.35900008333,0.0594643287370669,1476.15131845298,12,10
2012.24797771633,188.606459659945,0.0736300377237522,1916.13226139586,0.0771286755360393,1528.29207875341,0.0580733478525936,1673.9635456437,12,10
2013.24746161413,159.388468392793,0.0753346457407623,1347.78196827368,0.0763245560031072,1517.65368358503,0.0650288142562812,1282.77142071587,12,10
2014.24737442922,185.418632441698,0.0745104302154939,1566.90813799163,0.0754260569315772,1510.41564578895,0.0715800703483574,1590.88020317657,12,10
2015.24737442922,210.708989786572,0.0811326832461616,1976.66912903894,0.0746090210119336,1505.76961605065,0.0875173939481901,2044.57641095985,12,10
2016.24797771633,125.562622062735,0.0647734777495419,970.251634585744,0.0739176419298294,1504.20472035376,0.0380966651853739,672.506243505997,12,10
2017.24746161413,217.461277568884,0.0784788763128813,1905.7456711564,0.0734812793489353,1493.04132143849,0.071649193819897,1756.50144819949,12,10
2018.24737442922,185.765804736218,0.0751999906084381,1567.97479846459,0.0729579531688982,1481.76036288771,0.0584410824505743,1383.64938376199,12,10
2019.24737442922,283.778478379916,0.093145540411881,2493.43547980431,0.072306200473652,1467.90676376576,0.0823382372720142,2219.26707393219,12,10
2020.24797771633,181.947575288955,0.0709634668609576,1482.56570943025,0.0716480851545357,1456.04589337771,0.0569204334614337,1317.90969480409,12,10
2021.24746161413,127.84070864365,0.0686602347801565,1028.09029189088,0.070857649303333,1437.33113938916,0.0570807120104622,911.253797091272,12,10
2022.24737442922,210.993865019081,0.086180671203784,1883.18486056893,0.0701380984998302,1422.22655674898,0.0784312777474092,1753.59505011388,12,10
