"date","remark","conc"
2007-10-01,"",0.2345
2007-10-02,"",0.2599
2007-10-03,"",0.2395
2007-10-04,"",0.2546
2007-10-05,"",0.3155
2007-10-06,"",0.2194
2007-10-07,"",0.237855507868383
2007-10-08,"",0.2586
2007-10-09,"",0.2702
2007-10-10,"",0.2741
2007-10-11,"",0.2858
2007-10-12,"",0.329
2007-10-13,"",0.299367518248175
2007-10-14,"",0.1982
2007-10-15,"",0.228
2007-10-16,"",0.2673
2007-10-17,"",0.2834
2007-10-18,"",0.3628
2007-10-19,"",0.3835
2007-10-20,"",0.219103361344538
2007-10-21,"",0.2111
2007-10-22,"",0.2595
2007-10-23,"",1.04038785858077
2007-10-24,"",0.385213391877058
2007-10-25,"",0.2432
2007-10-26,"",0.1819
2007-10-27,"",0.1938
2007-10-28,"",0.561
2007-10-31,"",0.2428
2007-11-01,"",0.2643
2007-11-02,"",0.2431
2007-11-03,"",0.1973
2007-11-04,"",0.218283544303797
2007-11-05,"",0.2552
2007-11-06,"",0.257
2007-11-07,"",0.208
2007-11-08,"",0.1781
2007-11-09,"",0.1911
2007-11-10,"",0.1564
2007-11-11,"",0.169727341439369
2007-11-12,"",0.2711
2007-11-13,"",0.56168218974486
2007-11-14,"",0.200151970181044
2007-11-15,"",0.1978
2007-11-16,"",0.1661
2007-11-17,"",0.1505
2007-11-18,"",0.188426716549296
2007-11-19,"",0.167
2007-11-20,"",0.1831
2007-11-21,"",0.2219
2007-11-22,"",0.486977395418862
2007-11-23,"",0.227237635113004
2007-11-24,"",0.156
2007-11-25,"",0.170993733575905
2007-11-26,"",0.278775616438356
2007-11-27,"",0.261432098470363
2007-11-28,"",0.1507
2007-11-29,"",0.1735
2007-11-30,"",0.1497
2007-12-01,"",0.1444
2007-12-02,"",0.191207456445993
2007-12-03,"",0.374042249742002
2007-12-04,"",0.1814
2007-12-05,"",0.1566
2007-12-06,"",0.1584
2007-12-07,"",0.1561
2007-12-08,"",0.1771
2007-12-09,"",0.176528126801153
2007-12-10,"",0.1995
2007-12-11,"",0.1373
2007-12-12,"",0.1606
2007-12-13,"",0.136
2007-12-14,"",0.1303
2007-12-15,"",0.1218
2007-12-16,"",0.1498
2007-12-23,"",0.351867461263409
2007-12-24,"",0.230957557063541
2007-12-25,"",0.1439
2007-12-26,"",0.1401
2007-12-27,"",0.1634
2007-12-28,"",0.1467
2007-12-29,"",0.1368
2007-12-30,"",0.175957073170732
2007-12-31,"",0.1441
2008-01-01,"",0.1339
2008-01-02,"",0.1607
2008-01-03,"",0.1969
2008-01-04,"",0.1639
2008-01-05,"",0.1327
2008-01-06,"",0.209152114967462
2008-01-07,"",0.191
2008-01-08,"",0.213
2008-01-09,"",0.616794753900656
2008-01-10,"",0.237318311111111
2008-01-11,"",0.1777
