"DecYear","Q","Conc","Flux","FNConc","FNFlux","GenConc","GenFlux","PeriodLong","PeriodStart"
2008.24797771633,60.2512472293859,0.059953300332648,527.359562470058,0.0520319299954214,333.520602322514,0.0562735577966264,508.29904183175,12,10
2009.24746161413,29.9821950147997,0.0378036892478323,232.233219240206,0.0527091293848863,338.265074187913,0.0337074398401847,200.163515885253,12,10
2010.24737442922,27.9652597493398,0.0433357064325116,189.335065449469,0.053462363959405,343.910656789988,0.0459004240878624,202.448209980069,12,10
2011.24737442922,60.2579697831018,0.0630858676126576,546.760323181572,0.0542190764161659,349.45470089878,0.0611978958671728,533.365784198582,12,10
2012.24797771633,48.1942822035503,0.0631301728987507,525.149824281438,0.0550580781125535,355.891040907308,0.0624998477411925,543.476708829591,12,10
2013.24746161413,47.3049288053368,0.0670590807325324,445.099790669547,0.0556233315449972,359.638824248044,0.0629483558637063,420.787249544527,12,10
2014.24737442922,44.956888146406,0.060434637957753,420.639766282722,0.05605209729015,363.67040453718,0.0610664291094206,450.063636650202,12,10
2015.24737442922,33.5399080764801,0.0461146457720926,290.20615805788,0.0564191700071442,367.496622869637,0.0377063522338686,270.504120949369,12,10
2016.24797771633,27.4212061811972,0.0422826249881578,202.606392425962,0.057705294493134,373.967616696413,0.0367745713834314,178.262755733225,12,10
2017.24746161413,37.2829064098929,0.0550084396612703,325.831935763732,0.0594796700258315,379.309748327337,0.060018529421294,355.205482212948,12,10
2018.24737442922,41.6440421044337,0.0577281009181927,389.984538738172,0.0613609320186343,385.464032397903,0.0510833276675614,365.833010036858,12,10
2019.24737442922,57.1295711445309,0.0841205295172899,581.682779699491,0.0632361507217479,391.221772544425,0.0726515892642198,526.526389396583,12,10
2020.24797771633,30.3171298277369,0.0583231223951009,224.052271804323,0.0652882122473177,398.054938450118,0.0493366752505498,223.094372498016,12,10
2021.24746161413,29.1449395690589,0.0673449513616142,278.782671023696,0.067176917652474,402.408956181918,0.0608043233498555,259.826009646675,12,10
2022.24737442922,36.6164830071763,0.0750650637540715,329.945514470153,0.0693733023623599,408.210737919279,0.0806827094477206,342.787433002901,12,10
