"DecYear","Q","Conc","Flux","FNConc","FNFlux","GenConc","GenFlux","PeriodLong","PeriodStart"
2009.24746161413,0.365111487295716,0.264100590004607,8.38480149446691,0.282419652225712,13.6009190733752,0.194273091602847,7.20368453812014,12,10
2010.24737442922,0.323568734162841,0.256113501865984,7.10775578157664,0.267297741207745,13.3181053241017,0.259768392030192,8.61252662382828,12,10
2011.24737442922,0.786785792513797,0.255318124977457,18.1717776491836,0.252468594070504,13.0453531823651,0.214085732858098,19.4547172594654,12,10
2012.24797771633,0.518769444605097,0.244131902480688,14.5046821742597,0.238058451945522,12.9111855027515,0.21907000057919,12.7900261561584,12,10
2013.24746161413,0.53878452460489,0.221457746885393,12.3323085662142,0.223567333120886,12.4978280876061,0.161772383955063,9.48009775442548,12,10
2014.24737442922,0.5774343045841,0.204051836219177,13.3380525449228,0.20973411338639,12.1896063678323,0.258035158550922,14.1161233084233,12,10
2015.24737442922,0.636080432923656,0.205556438943226,15.1903942216496,0.19611903311454,11.852352084139,0.201684011772029,15.4451928149313,12,10
2016.24797771633,0.401161690055845,0.185178139414124,8.4885195012736,0.183478057719654,11.6635726149116,0.220944521220719,8.95276813038163,12,10
2017.24746161413,0.543237639622869,0.174893953222658,11.3210793796927,0.169194291685141,11.0816840954249,0.187787112529551,11.3815247044856,12,10
2018.24737442922,0.523171468901613,0.157614067638647,10.6582399068411,0.154817060138437,10.5891118588965,0.127953356750199,12.402530255548,12,10
2019.24737442922,0.936508984227151,0.162378711033058,19.582354650131,0.140572982077513,10.0856679362603,0.118759356523173,21.067696778356,12,10
2020.24797771633,0.424537788312217,0.123036463218051,6.25001668345014,0.127323213847959,9.69643406966181,0.124343592524426,6.01152424397846,12,10
2021.24746161413,0.339039817732271,0.105267286327475,5.87309935402194,0.115153337247983,9.08284986399306,0.107504321070106,4.63475869855034,12,10
2022.24737442922,0.516019331732494,0.10546950411605,7.72624813241953,0.104533898766367,8.58690668636765,0.104459838197809,7.87863987274445,12,10
