"Date","Q","Julian","Month","Day","DecYear","MonthSeq","waterYear","Qualifier","i","LogQ","Q7","Q30","yHat","SE","ConcDay","FluxDay","FNConc","FNFlux","GenFlux","GenConc"
2010-10-01,0.614475566200299,58712,10,275,2010.74874429224,1930,2011,"A",1,-0.486986112849089,NA,NA,-3.20221141255815,0.817493113127501,0.0569370884689873,3.02282925190077,0.0722228956076955,77.1661096064754,2.29882683022326,0.0433
2010-10-02,0.433247749440764,58713,10,276,2010.75148401826,1930,2011,"A",2,-0.836445544997113,NA,NA,-3.0612848485551,0.789679590695395,0.0644038852003087,2.41080523069896,0.0695871125788694,40.8043469844856,3.07696017634826,0.0822
2010-10-03,0.501208180725589,58714,10,277,2010.75422374429,1930,2011,"A",3,-0.690733733815719,NA,NA,-3.1311353733146,0.804853467531078,0.0604939778121028,2.61965461513463,0.0664622069939047,22.3841463823178,3.71118595001901,0.0857
2010-10-04,0.356792264245335,58715,10,278,2010.75696347032,1930,2011,"A",4,-1.03060155943807,NA,NA,-2.95900558067775,0.766733961472823,0.070109886417273,2.1612670664373,0.0661113296559032,15.0168094218561,1.70101511383743,0.0551796574690771
2010-10-05,0.368119002792806,58716,10,279,2010.75970319635,1930,2011,"A",5,-0.999349015933966,NA,NA,-2.97165164868304,0.769340668686824,0.0694056900028868,2.2074814130696,0.0725306481667535,43.7072491158194,0.652012377746617,0.0205
2010-10-06,0.373782372066541,58717,10,280,2010.76244292237,1930,2011,"A",6,-0.984081543803177,NA,NA,-2.97637221650236,0.770194206084281,0.0691425029466202,2.23294309303728,0.072351232166885,185.941229527993,0.775075126717179,0.024
2010-10-07,0.302990256144848,58718,10,281,2010.7651826484,1930,2011,"A",7,-1.19405463192764,0.421516484516597,NA,-2.86734300350102,0.74628146107719,0.0753119358179756,1.97154282737544,0.0777635994660739,231.116179453939,0.887446340638013,0.0339
2010-10-08,0.26504568201082,58719,10,282,2010.76792237443,1930,2011,"A",8,-1.327853082906,0.371597929632386,NA,-2.81499190224137,0.723437668902031,0.0779614252830242,1.7853125012359,0.077802362195382,137.495726423987,1.15186733036446,0.0503
2010-10-09,0.237012004105829,58720,10,283,2010.77066210046,1930,2011,"A",9,-1.43964448889412,0.343564251727395,NA,-2.77989001889197,0.700681970185326,0.0795342678149293,1.62868978453589,0.0759746364742299,71.7894729795671,0.944028292833683,0.0461
2010-10-10,0.226251602485732,58721,10,284,2010.77340182648,1930,2011,"A",10,-1.48610761361732,0.304284740550273,NA,-2.7633827097113,0.690762572665497,0.0803203178712856,1.57011269447881,0.07218760823801,37.7243523284961,0.750648516663063,0.0384
2010-10-11,0.197651587653368,58722,10,285,2010.77614155251,1930,2011,"A",11,-1.62124945662122,0.281550358179992,NA,-2.72184280570674,0.663485404930924,0.0821835736964529,1.40345687405936,0.0684785936862459,20.5764411547928,0.418206609313575,0.0244893265565438
2010-10-12,0.184909006787463,58723,10,286,2010.77888127854,1930,2011,"A",12,-1.68789143010716,0.2553775016078,NA,-2.69975678351856,0.649653825584179,0.0832199235435226,1.32953299839602,0.066231197200747,13.0151404372466,0.439343800127012,0.0275
2010-10-13,0.190572376061199,58724,10,287,2010.78162100457,1930,2011,"A",13,-1.65772322973887,0.229204645035608,NA,-2.70501638804373,0.654777296491842,0.0830810711759543,1.36796749687105,0.0640070141366544,9.10207998607692,0.441274148217227,0.0268
2010-10-14,0.308653625418583,58725,10,288,2010.78436073059,1930,2011,"A",14,-1.1755355841604,0.230013697788999,NA,-2.85357177760404,0.742474749638983,0.0762241872595753,2.03272171853065,0.0613725082423858,7.03734786997971,0.853365543557299,0.032
2010-10-15,0.404930903072086,58726,10,289,2010.78710045662,1930,2011,"A",15,-0.904038836129641,0.249997300797751,NA,-2.99163734324225,0.771621625852512,0.0682277354418241,2.38701760073463,0.0618394374789457,13.292954623552,0.489804420355995,0.014
2010-10-16,0.390772479887747,58727,10,290,2010.78984018265,1930,2011,"A",16,-0.939629781232343,0.271963083052311,NA,-2.97025586777165,0.766870360550937,0.0694610218795353,2.34519457899483,0.0660348606240513,103.288824198876,2.02238826151185,0.0599
