"Date","Q","Julian","Month","Day","DecYear","MonthSeq","waterYear","Qualifier","i","LogQ","Q7","Q30","yHat","SE","ConcDay","FluxDay","FNConc","FNFlux","GenFlux","GenConc"
2007-10-01,4.78554703630647,57616,10,275,2007.74874429224,1894,2008,"A",1,1.56560034152757,NA,NA,-4.66059323342076,0.903152825766702,0.0142511586505669,5.89244457981488,0.0190901018850134,18.9668644101761,9.71657470251666,0.0235
2007-10-02,5.35188396368002,57617,10,276,2007.75148401826,1894,2008,"A",2,1.67744864166414,NA,NA,-4.60830504892504,0.901448578462798,0.0150311317762839,6.95043703665693,0.0200096949644667,22.385368026044,14.7044082278901,0.0318
2007-10-03,6.39960727932108,57618,10,277,2007.75422374429,1894,2008,"A",3,1.85623662587678,NA,NA,-4.50488861917085,0.898159087421304,0.0166996541648344,9.23367412990817,0.0212222176073995,33.5147461898173,16.2007338197469,0.0293
2007-10-04,7.36238005585611,57619,10,278,2007.75696347032,1894,2008,"A",4,1.99638325762003,NA,NA,-4.42572835751674,0.895584862521218,0.0179593760211641,11.4241321584437,0.0219845043904734,43.6234003373114,24.5538319814824,0.0386
2007-10-05,7.61723167317421,57620,10,279,2007.75970319635,1894,2008,"A",5,2.03041300620634,NA,NA,-4.41225788956272,0.894936624396124,0.0181637416563561,11.9540818006401,0.0213130539283926,35.4646030320039,22.8370699347101,0.0347
2007-10-06,7.53228113406818,57621,10,280,2007.76244292237,1894,2008,"A",6,2.0191979353862,NA,NA,-4.42668501027022,0.895104983204591,0.0179261922226267,11.6661703234323,0.0208989298925266,31.8808566167101,23.493486148404,0.0361
2007-10-07,7.05089474580066,57622,10,281,2007.7651826484,1894,2008,"A",7,1.95315452306921,6.58568941260096,NA,-4.47473642747128,0.896255337346216,0.017166429842115,10.4577428140926,0.0213670390202385,32.4110041934376,23.7586949354499,0.039
2007-10-08,6.54119151116447,57623,10,282,2007.76792237443,1894,2008,"A",8,1.87811933712629,6.8364957661521,NA,-4.52814527455568,0.897560226759176,0.0163324710438167,9.23044212992046,0.0208716809292776,30.2792943685734,20.7413333389212,0.0367
2007-10-09,6.14475566200299,57624,10,283,2007.77066210046,1894,2008,"A",9,1.81559898014496,6.94976315162681,NA,-4.57373057489332,0.898634803493204,0.0156285525472456,8.29730621551089,0.0202540085912513,27.6210664013749,19.6966455892108,0.0371
2007-10-10,5.94653773742224,57625,10,284,2007.77340182648,1894,2008,"A",10,1.78280915732197,6.88503893135555,NA,-4.60102835378797,0.899174620644083,0.0152118022568967,7.81553285350629,0.0196277412884589,25.2202261947823,18.4961109784781,0.036
2007-10-11,5.60673558099812,57626,10,285,2007.77614155251,1894,2008,"A",11,1.72396865729903,6.63423257780441,NA,-4.64412037941964,0.90017347474236,0.0145601876456577,7.05327455280255,0.0188799212297218,22.3292015249886,18.6018030412123,0.0384
2007-10-12,5.35188396368002,57627,10,286,2007.77888127854,1894,2008,"A",12,1.67744864166414,6.31061147644809,NA,-4.67958688767159,0.90094876844504,0.0140310109451705,6.48797838955286,0.0180332263888308,18.6322643856209,14.5194471181053,0.0314
2007-10-13,5.23861657820531,57628,10,287,2007.78162100457,1894,2008,"A",13,1.65605745168282,5.98294511132483,NA,-4.69969696003594,0.901276244359654,0.0137372209872863,6.21769250325322,0.017122384619303,15.1078557276649,17.6067807746849,0.0389
2007-10-14,5.09703234636192,57629,10,288,2007.78436073059,1894,2008,"A",14,1.62865847749471,5.70382191140501,NA,-4.72339731961545,0.901707418361563,0.0133930722447798,5.89808929957671,0.0163807070035096,12.8411056159505,16.778614959048,0.0381
2007-10-15,4.92713126814986,57630,10,289,2007.78710045662,1894,2008,"A",15,1.59475692581903,5.47324187668864,NA,-4.74587807697616,0.902069992376339,0.0131023745964234,5.57773513007475,0.0161729420728155,12.9990310784308,14.6867928841011,0.0345
2007-10-16,4.8704975754125,57631,10,290,2007.78984018265,1894,2008,"A",16,1.58319610341795,5.29120500717571,NA,-4.75772949170767,0.902139224663003,0.0129515417122158,5.45015109662215,0.0175083395358982,25.0938330152338,15.5279255500271,0.0369
2007-10-17,4.8704975754125,57632,10,291,2007.79257990868,1894,2008,"A",17,1.58319610341795,5.13748498403146,NA,-4.76477462299657,0.90208284576228,0.0128577233852589,5.41067131352692,0.0179701263100847,34.2734227152727,16.790358521574,0.0399
2007-10-18,4.92713126814986,57633,10,292,2007.7953196347,1894,2008,"A",18,1.59475692581903,5.04039865362457,NA,-4.76703093513253,0.901904239135606,0.0128195236675496,5.45732431820677,0.0175861356748483,31.4927668071863,16.9855952485691,0.0399
2007-10-19,4.92713126814986,57634,10,293,2007.79805936073,1894,2008,"A",19,1.59475692581903,4.97971969712026,NA,-4.77408188785112,0.901848988055363,0.0127252400245943,5.41718738091855,0.0170136075061754,25.861450066072,17.0707360768827,0.0401
2007-10-20,4.89881442178118,57635,10,294,2007.80079908676,1894,2008,"A",20,1.58899322110228,4.93117653191681,NA,-4.7835145252441,0.901853549646586,0.0126036914223227,5.33460775455539,0.0172975194098291,21.70503754227,16.8456511284674,0.0398
2007-10-21,5.01208180725589,57636,10,295,2007.80353881279,1894,2008,"A",21,1.61185135917833,4.91904074061595,NA,-4.78112861979593,0.901562756583467,0.0126168491861006,5.46364917537518,0.0175751798611364,22.3861340167488,5.26946034599847,0.0121684215701926
2007-10-22,5.09703234636192,57637,10,296,2007.80627853881,1894,2008,"A",22,1.62865847749471,4.94331232321767,NA,-4.77997704870228,0.901289075176205,0.0126254903961965,5.56005884585145,0.0177925831880842,22.866762417343,5.47262460904546,0.0124269493109854
2007-10-23,5.63505242736679,57638,10,297,2007.80901826484,1894,2008,"A",23,1.72900645132899,5.05253444492543,NA,-4.72729628280117,0.899513647690339,0.0133549793381483,6.50211915486521,0.0178995446634428,22.6211330149793,18.4766607030444,0.03795
2007-10-24,5.77663665921018,57639,10,298,2007.81175799087,1894,2008,"A",24,1.75382162044871,5.18198288546796,NA,-4.71973523621962,0.899041169592244,0.0134527283913007,6.71427567287296,0.017655893521624,20.0390023625236,20.9622591089419,0.042
2007-10-25,6.22970620110902,57640,10,299,2007.81449771689,1894,2008,"A",25,1.82932917295686,5.36806501874783,NA,-4.68210928135312,0.897681965805427,0.013968295856155,7.51838797273083,0.0196943931273165,41.0007391574747,23.6290264325585,0.0439
2007-10-26,6.48455781842711,57641,10,300,2007.81723744292,1894,2008,"A",26,1.86942363015874,5.5905545259303,NA,-4.66552096611818,0.896942287828746,0.0141960631062982,7.95356858939015,0.0207419163698881,78.7626262178259,23.8673228888156,0.0426
2007-10-27,6.3712904329524,57642,10,301,2007.81997716895,1894,2008,"A",27,1.85180202880892,5.8009082418119,NA,-4.68321882098148,0.897166469369232,0.0139591197339031,7.68420915952787,0.0228438072817162,79.6210066729011,23.6155702671641,0.0429
