"date","remark","conc"
2007-10-01,"",0.0143435885347916
2007-10-02,"",0.0277
2007-10-03,"",0.0225
2007-10-04,"",0.0102
2007-10-05,"",0.006
2007-10-06,"",0.0029
2007-10-07,"",0.0012
2007-10-08,"",0.00653127868852459
2007-10-09,"",0.0107
2007-10-10,"",0.006
2007-10-11,"",0.0089
2007-10-12,"",0.0056
2007-10-13,"",0.0037
2007-10-14,"",0.0034
2007-10-15,"",0.00260779144698301
2007-10-16,"",0.0028
2007-10-17,"",0.0019
2007-10-18,"",0.0019
2007-10-19,"",0.002
2007-10-20,"",0.0012
2007-10-21,"",0.001
2007-10-22,"",7e-04
2007-10-23,"",0.001
2007-10-24,"",0.0015
2007-10-25,"",6e-04
2007-10-26,"",0.001
2007-10-27,"",0.001
2007-10-28,"",0.0082
2007-10-29,"",0.00694260368152584
2007-10-30,"",0.009
2007-10-31,"",0.0057
2007-11-01,"",0.0034
2007-11-02,"",7e-04
2007-11-03,"",4e-04
2007-11-06,"",0.0026
2007-11-07,"",0.0022
2007-11-08,"",0.0018
2007-11-09,"",0.001
2007-11-10,"",0.001
2007-11-11,"",4e-04
2007-11-12,"",0.000886512524084778
2007-11-13,"",0.001
2007-11-14,"",6e-04
2007-11-19,"",0.000534816384180791
2007-11-20,"",0.0059
2007-11-21,"",0.0104
2007-11-22,"",0.012
2007-11-23,"",0.105057922243467
2007-11-24,"",0.140025781129752
2007-11-25,"",0.145026971428571
2007-11-26,"",0.147776935229068
2007-11-27,"",0.1451
2007-11-28,"",0.1307
2007-11-29,"",0.1333
2007-11-30,"",0.1303
2007-12-01,"",0.1273
2007-12-02,"",0.1089
2007-12-03,"",0.119021222410866
2007-12-04,"",0.0713
2007-12-05,"",0.1064
2007-12-06,"",0.107
2007-12-07,"",0.115
2007-12-08,"",0.123
2007-12-09,"",0.0976
2007-12-10,"",0.11564441878368
2007-12-11,"",0.0981641476274165
2007-12-12,"",0.117448591201186
2007-12-13,"",0.142282533916525
2007-12-14,"",0.144675136569377
2007-12-15,"",0.151128748792937
2007-12-17,"",0.146952478314746
2007-12-18,"",0.143
