"date","remark","conc"
2010-10-01,"",0.0433
2010-10-02,"",0.0822
2010-10-03,"",0.0857
2010-10-04,"",0.0551796574690771
2010-10-05,"",0.0205
2010-10-06,"",0.024
2010-10-07,"",0.0339
2010-10-08,"",0.0503
2010-10-09,"",0.0461
2010-10-10,"",0.0384
2010-10-11,"",0.0244893265565438
2010-10-12,"",0.0275
2010-10-13,"",0.0268
2010-10-14,"",0.032
2010-10-15,"",0.014
2010-10-16,"",0.0599
2010-10-17,"",0.0757
2010-10-18,"",0.0472855810338127
2010-10-19,"",0.0991
2010-10-20,"",0.0829
2010-10-21,"",0.0461
2010-10-22,"",0.0497
2010-10-23,"",0.0671
2010-10-24,"",0.0592
2010-10-25,"",0.0856
2010-10-26,"",0.089102834799609
2010-10-27,"",0.0773
2010-10-28,"",0.0825
2010-10-29,"",0.0851
2010-10-30,"",0.0658
2010-10-31,"",0.0397
2010-11-01,"",0.0549763549731983
2010-11-02,"",0.089
2010-11-03,"",0.0539
2010-11-04,"",0.0644
2010-11-05,"",0.0426
2010-11-06,"",0.0779
2010-11-07,"",0.1281
2010-11-08,"",0.0905247154115587
2010-11-09,"",0.1504
2010-11-10,"",0.1116
2010-11-11,"",0.1065
2010-11-12,"",0.085
2010-11-13,"",0.0553
2010-11-14,"",0.0448
2010-11-15,"",0.0558666666666667
2010-11-16,"",0.0773
2010-11-17,"",0.0325
2010-11-18,"",0.08
2010-11-19,"",0.0897
2010-11-20,"",0.0228
2010-11-21,"",0.0223
2010-11-22,"",0.028234483209199
2010-11-23,"",0.0266
2010-11-24,"",0.0304
2010-11-25,"",0.024
2010-11-26,"",0.0821270279255319
2010-11-27,"",0.0973308365940004
2010-11-28,"",0.505592620481928
2010-11-29,"",0.0512776256443299
2010-11-30,"",0.0362
2010-12-01,"",0.0698981647166781
2010-12-02,"",0.0668735239279055
2010-12-03,"",0.0631
2010-12-04,"",0.0343
2010-12-05,"",0.0365
2010-12-06,"",0.0449135161929941
2010-12-07,"",0.0614
2010-12-08,"",0.0567
2010-12-09,"",0.0523
2010-12-10,"",0.0439
2010-12-11,"",0.052
2010-12-12,"",0.0303
2010-12-13,"",0.0680078709913425
2010-12-14,"",0.1842
2010-12-15,"",0.0521
2010-12-16,"",0.0609
2010-12-17,"",0.0818
2010-12-18,"",0.0796
2010-12-19,"",0.0835
2010-12-20,"",0.0698
2010-12-21,"",0.07
2010-12-22,"",0.0612
2010-12-23,"",0.0532
2010-12-24,"",0.0426
2010-12-25,"",0.0394
2010-12-26,"",0.0359
2010-12-27,"",0.0413
2010-12-28,"",0.0433
2010-12-29,"",0.0473
2010-12-30,"",0.0537
2010-12-31,"",0.0595
2011-01-02,"",0.0879
2011-01-03,"",0.0852945692059298
2011-01-04,"",0.0755292999451654
2011-01-19,"",0.0455
2011-01-20,"",0.0594
2011-01-21,"",0.0522
2011-01-22,"",0.0368
2011-01-23,"",0.0281
2011-01-24,"",0.0261320483998942
2011-01-25,"",0.0366
2011-01-26,"",0.0318
2011-01-27,"",0.0474
2011-01-28,"",0.0456
2011-01-29,"",0.0373
2011-01-30,"",0.0364
2011-01-31,"",0.0306187733628686
2011-02-01,"",0.0271
2011-02-02,"",0.0202
2011-02-03,"",0.0327
2011-02-04,"",0.0431
2011-02-05,"",0.0368
2011-02-06,"",0.0522
2011-02-07,"",0.0504
2011-02-08,"",0.0589
2011-02-09,"",0.0518
2011-02-10,"",0.0425
2011-02-11,"",0.0545
2011-02-12,"",0.0577
2011-02-13,"",0.0863
2011-02-14,"",0.0538049366277063
2011-02-15,"",0.056
2011-02-16,"",0.0829
2011-02-17,"",0.112266427037625
2011-02-18,"",0.115241310675054
2011-02-19,"",0.12606742713323
2011-02-20,"",0.0925748683953987
2011-02-23,"",0.0423
2011-02-24,"",0.0418
2011-02-25,"",0.0327
2011-02-26,"",0.0329
2011-02-27,"",0.0363
2011-02-28,"",0.104618851356136
2011-03-01,"",0.144763232907083
2011-03-02,"",0.138231854473943
2011-03-03,"",0.101478885728626
2011-03-04,"",0.0878
2011-03-05,"",0.0993265830005705
2011-03-06,"",0.117956871145732
2011-03-07,"",0.0975989285319784
2011-03-08,"",0.0803032309322034
2011-03-09,"",0.0873017937219731
2011-03-10,"",0.0899203305917113
2011-03-11,"",0.0915573545720335
2011-03-12,"",0.0741936317489617
2011-03-13,"",0.0599
2011-03-14,"",0.0524693342903284
2011-03-15,"",0.043
2011-03-16,"",0.0517830501274427
2011-03-17,"",0.0522881831610044
2011-03-18,"",0.0499
2011-03-19,"",0.0425
2011-03-20,"",0.0335
2011-03-21,"",0.0359542735042735
2011-03-22,"",0.0359
2011-03-23,"",0.0316
2011-03-24,"",0.044
2011-03-25,"",0.0374
2011-03-26,"",0.0313
2011-03-27,"",0.0266
2011-03-28,"",0.0251112179487179
2011-03-29,"",0.0165
2011-03-30,"",0.0139
2011-03-31,"",0.0193
2011-04-01,"",0.0084
2011-04-02,"",0.0094
2011-04-03,"",0.005
2011-04-04,"",0.00927456087219867
2011-04-06,"",0.0438747100635989
2011-04-07,"",0.0454986861313869
2011-04-08,"",0.0606325989102108
2011-04-09,"",0.0557557104316547
2011-04-10,"",0.0435522884736511
2011-04-11,"",0.0401151026716714
2011-04-12,"",0.038
2011-04-13,"",0.0247
2011-04-14,"",0.0232
2011-04-15,"",0.0186
2011-04-16,"",0.0178
2011-04-17,"",0.0206
2011-04-18,"",0.0135054205607477
2011-04-19,"",0.0254
2011-04-22,"",0.0650545908806996
2011-04-23,"",0.0635483855363406
2011-04-24,"",0.0645634646519158
2011-04-25,"",0.0664199742268041
2011-04-26,"",0.092760674377573
2011-04-27,"",0.0941739311783107
2011-04-28,"",0.0738675698720985
2011-04-29,"",0.0677044092707745
2011-04-30,"",0.0588
2011-05-01,"",0.053
2011-05-02,"",0.0660291962445615
2011-05-03,"",0.0580975160599572
2011-05-04,"",0.0601331141952764
2011-05-05,"",0.0597719264821248
2011-05-06,"",0.0508
2011-05-07,"",0.0528
2011-05-08,"",0.0547
2011-05-09,"",0.0426217107647699
2011-05-10,"",0.0301
2011-05-11,"",0.0438123016952226
2011-05-12,"",0.0607314618644068
2011-05-13,"",0.0643218443427076
2011-05-14,"",0.0569481003584229
2011-05-15,"",0.0955948345665224
2011-05-16,"",0.0883602364654636
2011-05-17,"",0.0598052463931047
2011-05-18,"",0.0439206686930091
2011-05-19,"",0.0590841328413284
2011-05-20,"",0.0530353679804674
2011-05-21,"",0.0393
2011-05-22,"",0.0465
