"Date","Q","Julian","Month","Day","DecYear","MonthSeq","waterYear","Qualifier","i","LogQ","Q7","Q30","yHat","SE","ConcDay","FluxDay","FNConc","FNFlux","GenFlux","GenConc"
2007-10-01,4.78554703630647,57616,10,275,2007.74874429224,1894,2008,"A",1,1.56560034152757,NA,NA,-2.94030828928268,0.370633133318488,0.0566488245787777,23.4226610991258,0.0675754595631871,59.6544758807814,29.8939723826364,0.0723
2007-10-02,5.35188396368002,57617,10,276,2007.75148401826,1894,2008,"A",2,1.67744864166414,NA,NA,-2.91656285471312,0.374694393566835,0.0581657504725519,26.8960043971697,0.0694791774723912,69.0288290191229,38.3794302803422,0.083
2007-10-03,6.39960727932108,57618,10,277,2007.75422374429,1894,2008,"A",3,1.85623662587678,NA,NA,-2.86061105815681,0.380306600374141,0.0617887595578526,34.1646159265908,0.0720342706990714,96.9827251937012,44.3999633353473,0.0803
2007-10-04,7.36238005585611,57619,10,278,2007.75696347032,1894,2008,"A",4,1.99638325762003,NA,NA,-2.81850367530108,0.384863419153652,0.0644837115457648,41.0187103325669,0.0735002923184624,121.70801654831,50.8887709460775,0.08
2007-10-05,7.61723167317421,57620,10,279,2007.75970319635,1894,2008,"A",5,2.03041300620634,NA,NA,-2.81466696066367,0.386472798827918,0.0647551517768636,42.6172314052162,0.0719863109567271,102.351859358463,51.9921765084179,0.079
2007-10-06,7.53228113406818,57621,10,280,2007.76244292237,1894,2008,"A",6,2.0191979353862,NA,NA,-2.82717768697623,0.386819604300784,0.0640082613692957,41.6558781679493,0.071026534616569,93.9947483005877,50.5663122917172,0.0777
2007-10-07,7.05089474580066,57622,10,281,2007.7651826484,1894,2008,"A",7,1.95315452306921,6.58568941260096,NA,-2.85954814424661,0.385626688230801,0.062052083773082,37.8019622685548,0.0719558592855726,95.9463566283853,48.126587176937,0.079
2007-10-08,6.54119151116447,57623,10,282,2007.76792237443,1894,2008,"A",8,1.87811933712629,6.8364957661521,NA,-2.89521828717307,0.384172902876691,0.0599188663998369,33.8636834138774,0.0707414671920853,90.5953304278911,45.3822634091382,0.0803
2007-10-09,6.14475566200299,57624,10,283,2007.77066210046,1894,2008,"A",9,1.81559898014496,6.94976315162681,NA,-2.92639581831106,0.383062649557656,0.0580818349157688,30.8360462939879,0.0691139300664464,83.45062638326,40.7205584014144,0.0767
2007-10-10,5.94653773742224,57625,10,284,2007.77340182648,1894,2008,"A",10,1.78280915732197,6.88503893135555,NA,-2.94681938541218,0.382784386275789,0.056907972925585,29.2382272997736,0.0674538518374819,76.9801161083284,39.612504345574,0.0771
2007-10-11,5.60673558099812,57626,10,285,2007.77614155251,1894,2008,"A",11,1.72396865729903,6.63423257780441,NA,-2.97672840897743,0.381764874233234,0.0551841870200623,26.7324317170996,0.0654655208225037,68.9777762716266,37.3004904732643,0.077
2007-10-12,5.35188396368002,57627,10,286,2007.77888127854,1894,2008,"A",12,1.67744864166414,6.31061147644809,NA,-3.00219375100727,0.381087635824656,0.0537416068131989,24.8502680944666,0.0632620455398209,58.9337024695152,35.7899747433552,0.0774
2007-10-13,5.23861657820531,57628,10,287,2007.78162100457,1894,2008,"A",13,1.65605745168282,5.98294511132483,NA,-3.01854226456547,0.381118965995132,0.0528459150229778,23.9189316361748,0.0608780528691601,49.1969619008796,34.5798984880701,0.0764
2007-10-14,5.09703234636192,57629,10,288,2007.78436073059,1894,2008,"A",14,1.62865847749471,5.70382191140501,NA,-3.03709250788421,0.380976571540222,0.0518304758477988,22.8252912701957,0.0589047434103261,42.7612293532766,34.3058820291297,0.0779
2007-10-15,4.92713126814986,57630,10,289,2007.78710045662,1894,2008,"A",15,1.59475692581903,5.47324187668864,NA,-3.0537533163229,0.38047676592024,0.0509621817846937,21.6948118490929,0.0582806081235522,43.1627486487066,35.2483029218426,0.0828
2007-10-16,4.8704975754125,57631,10,290,2007.78984018265,1894,2008,"A",16,1.58319610341795,5.29120500717571,NA,-3.06471646572312,0.380705438645334,0.0504079699784454,21.2122277765123,0.0615941377252894,76.1761979463182,32.2341218734981,0.0766
2007-10-17,4.8704975754125,57632,10,291,2007.79257990868,1894,2008,"A",17,1.58319610341795,5.13748498403146,NA,-3.07330004604507,0.381336392174911,0.0499773968378307,21.0310378667208,0.0626634324212199,100.862178186631,31.8133108829824,0.0756
2007-10-18,4.92713126814986,57633,10,292,2007.7953196347,1894,2008,"A",18,1.59475692581903,5.04039865362457,NA,-3.0795012118979,0.382374112158109,0.0496675741642784,21.1436920233764,0.0616064875802091,93.6919669959628,31.5872473043566,0.0742
2007-10-19,4.92713126814986,57634,10,293,2007.79805936073,1894,2008,"A",19,1.59475692581903,4.97971969712026,NA,-3.088083843756,0.383006560904047,0.0492360382908185,20.9599854148094,0.0600402925648481,78.6983389595602,31.4595360618861,0.0739
2007-10-20,4.89881442178118,57635,10,294,2007.80079908676,1894,2008,"A",20,1.58899322110228,4.93117653191681,NA,-3.09785518575662,0.38343472334434,0.0487452616300586,20.6318007936139,0.0604919640738823,67.7828897923433,30.9824538342667,0.0732
2007-10-21,5.01208180725589,57636,10,295,2007.80353881279,1894,2008,"A",21,1.61185135917833,4.91904074061595,NA,-3.1017221381686,0.384879557147009,0.0485472438249616,21.0230862538325,0.0610597269617499,70.0268415607848,21.0678590941465,0.0486506348289851
2007-10-22,5.09703234636192,57637,10,296,2007.80627853881,1894,2008,"A",22,1.62865847749471,4.94331232321767,NA,-3.1057185730718,0.386067424962594,0.0483516171697056,21.2932589799944,0.0614072864840329,71.5296681717056,22.0183035625276,0.0499980104305282
2007-10-23,5.63505242736679,57638,10,297,2007.80901826484,1894,2008,"A",23,1.72900645132899,5.05253444492543,NA,-3.07746274066638,0.389616970118784,0.0498876971419864,24.2887497588596,0.0614817935652026,70.9707955660728,37.1480688179787,0.0763
2007-10-24,5.77663665921018,57639,10,298,2007.81175799087,1894,2008,"A",24,1.75382162044871,5.18198288546796,NA,-3.07689334066098,0.390981345376862,0.0499208489039195,24.9155659443404,0.0605422736106636,63.6727668929862,35.1866492185811,0.0705
2007-10-25,6.22970620110902,57640,10,299,2007.81449771689,1894,2008,"A",25,1.82932917295686,5.36806501874783,NA,-3.05744181111252,0.393805082440544,0.0509943613053686,27.447542396264,0.0659995416744956,123.33357869622,37.9463864121952,0.0705
2007-10-26,6.48455781842711,57641,10,300,2007.81723744292,1894,2008,"A",26,1.86942363015874,5.5905545259303,NA,-3.05087745706817,0.39559791497159,0.0513932775580986,28.7938955350624,0.0674895860827933,216.307920029391,38.8264196289887,0.0693
2007-10-27,6.3712904329524,57642,10,301,2007.81997716895,1894,2008,"A",27,1.85180202880892,5.8009082418119,NA,-3.06556006019245,0.395703338591578,0.050679035562278,27.8977698226826,0.0731466068904122,223.457935162427,38.0931809437705,0.0692
2007-10-28,6.3712904329524,57643,10,302,2007.82271689498,1894,2008,"A",28,1.85180202880892,5.99508090262569,NA,-3.07375220730633,0.396324610791678,0.0503038519157339,27.6912389189984,0.0767696516699606,263.264999019705,38.6436604371776,0.0702
2007-10-29,6.42792412568976,57644,10,303,2007.825456621,1894,2008,"A",29,1.8606516440859,6.18520829967252,NA,-3.07867154718779,0.397207484369902,0.0500958255631326,27.8218511193835,0.0770579956304513,277.53201067619,43.2079917389565,0.0778
2007-10-30,6.31465674021505,57645,10,304,2007.82819634703,1894,2008,"A",30,1.84287339806462,6.28229463007942,5.83893372122127,-3.09344299780461,0.397302363546282,0.0493858836868822,26.9442636446748,0.0768794544231285,306.187266616608,34.6992913737513,0.0636
2007-10-31,6.08812196926563,57646,10,305,2007.83093607306,1894,2008,"A",31,1.80633965473216,6.32679253151591,5.88235288565324,-3.11518725355701,0.396835823030504,0.048330259067058,25.4223802373577,0.0793826420834434,297.641358740132,31.8238311577453,0.0605
2007-11-01,5.77663665921018,57647,11,306,2007.83367579909,1895,2008,"A",32,1.75382162044871,6.26206831124465,5.89651130883758,-3.14290344531357,0.395885192492431,0.0469869291170656,23.4512424496527,0.08423787538686,363.803155604594,29.9460844413456,0.06
2007-11-02,5.57841873462944,57648,11,307,2007.83641552511,1895,2008,"A",33,1.71890535534249,6.13261987070212,5.86913835734786,-3.16412739177219,0.395451569528972,0.0459801407373663,22.1612957432832,0.0903059789090662,381.932932967283,28.7257325688502,0.0596
2007-11-03,5.43683450278605,57649,11,308,2007.83915525114,1895,2008,"A",34,1.69319699863228,5.99912616639265,5.80495350557886,-3.18195792939168,0.395287862266333,0.0451500723073504,21.2089078878239,0.0908877765167097,369.019153304903,27.8087560616103,0.0592
2007-11-04,5.3802008100487,57650,11,309,2007.84189497717,1895,2008,"A",35,1.68272569876498,5.85754193454926,5.73038581014134,-3.19413340989533,0.395578402744169,0.0446031118310841,20.7337275421308,0.0894061136267171,339.808161006249,27.8444760642936,0.0599
2007-11-05,5.3802008100487,57651,11,310,2007.8446347032,1895,2008,"A",36,1.68272569876498,5.70786717517196,5.65864979934069,-3.20241014904921,0.396183493584476,0.0442477897214414,20.5685562904269,0.0855367354089245,288.08375771018,31.3308461892052,0.0674
2007-11-06,5.63505242736679,57652,11,311,2007.84737442922,1895,2008,"A",37,1.72900645132899,5.61078084476507,5.6114550553929,-3.19338587698764,0.39819211297144,0.0447231554847393,21.7742969554948,0.0822245788444698,236.273493469831,21.3248416019327,0.0438
2007-11-07,5.97485458379092,57653,11,312,2007.85011415525,1895,2008,"A",38,1.78755976008056,5.59459978969725,5.59257715781378,-3.17972133729899,0.400582947876135,0.04540648499485,23.4400733284591,0.0761992405497039,174.925954563421,21.6815523136605,0.042
2007-11-08,6.03148827652828,57654,11,313,2007.85285388128,1895,2008,"A",39,1.79699379231392,5.63100716359984,5.58880157829795,-3.18440948667757,0.401485977783564,0.0452059618467631,23.5577573776457,0.0703043612758208,126.665283475763,21.5743923056106,0.0414
