"date","remark","conc"
2007-10-01,"",3.19498647058824
2007-10-02,"",5.3632
2007-10-03,"",4.8923
2007-10-05,"",4.2857
2007-10-06,"",4.9334
2007-10-07,"",3.4947
2007-10-08,"",3.68407666666667
2007-10-09,"",4.7493
2007-10-10,"",3.8186
2007-10-11,"",4.4422
2007-10-12,"",2.9368
2007-10-13,"",2.5
2007-10-14,"",1.9056
2007-10-15,"",1.78907106741573
2007-10-16,"",1.9056
2007-10-17,"",1.9323
2007-10-18,"",1.4895
2007-10-19,"",1.5228
2007-10-20,"",1.4464
2007-10-21,"",1.8744
2007-10-22,"",3.00626666666667
2007-10-23,"",3.176
2007-10-24,"",31.026
2007-10-25,"",25.15
2007-10-26,"",11.875
2007-10-27,"",6.4902
2007-10-28,"",4.5998
2007-10-29,"",3.40546171428571
2007-10-30,"",1.4648
2007-10-31,"",3.2154
2007-11-01,"",3.467
2007-11-03,"",1.5106
2007-11-04,"",0.9833
2007-11-05,"",2.37431772727273
2007-11-06,"",1.0085
2007-11-07,"",0.95372
2007-11-08,"",1.452
2007-11-09,"",1.0035
2007-11-10,"",0.50887
2007-11-11,"",1.9175
2007-11-12,"",1.25487261707989
2007-11-13,"",9.161
2007-11-14,"",15.936
2007-11-15,"",12.98
2007-11-16,"",6.76
2007-11-17,"",0.97416
2007-11-18,"",2.5277
2007-11-19,"",1.38314285714286
2007-11-20,"",2.0682
2007-11-21,"",1.9881
2007-11-22,"",83.0895481980527
2007-11-23,"",81.8072202065308
2007-11-24,"",43.8769818468824
2007-11-25,"",18.126
2007-11-26,"",26.2798930211863
2007-11-27,"",84.0684459878085
2007-11-28,"",52.297204100176
2007-11-29,"",25.875858761062
2007-11-30,"",12.309
2007-12-01,"",7.955
2007-12-02,"",38.8778368270605
2007-12-03,"",99.6371968092062
2007-12-04,"",73.1619012374918
2007-12-05,"",36.8426016305099
2007-12-06,"",20.4036979865772
2007-12-07,"",8.9118
2007-12-08,"",5.1786
2007-12-09,"",5.071
2007-12-10,"",10.6380233955106
2007-12-11,"",38.1332626281808
2007-12-12,"",107.793803254121
2007-12-13,"",71.3596806784661
2007-12-14,"",43.6885583554377
2007-12-15,"",38.7153339591939
2007-12-16,"",25.581
2007-12-17,"",25.3606167084108
2007-12-18,"",28.762
2007-12-19,"",20.846
2007-12-20,"",16.817
2007-12-21,"",12.865
2007-12-22,"",25.282
2007-12-23,"",68.528
2007-12-24,"",77.593
2007-12-25,"",70.187
2007-12-26,"",19.841
2007-12-27,"",15.18
2007-12-28,"",10.948
2007-12-29,"",32.911
2007-12-30,"",34.736
2007-12-31,"",21.533
2008-01-01,"",13.994
2008-01-02,"",8.5556
2008-01-03,"",3.9114713277375
2008-01-04,"",3.1282
2008-01-05,"",4.4876
2008-01-06,"",18.817
2008-01-07,"",30.4127979275813
2008-01-08,"",45.8936182669789
2008-01-09,"",355.884626837893
2008-01-10,"",177.075485904395
2008-01-11,"",113.550413766534
2008-01-12,"",80.5313472987872
2008-01-13,"",68.8014251694095
2008-01-14,"",46.4498186600222
2008-01-15,"",35.1
2008-01-16,"",25.1
2008-01-17,"",21.8
2008-01-18,"",13.3
2008-01-19,"",13.8
2008-01-20,"",14.2
2008-01-21,"",11.1
2008-01-22,"",5.1676991850238
2008-01-23,"",1.9704
2008-01-24,"",1.0025
2008-01-25,"",0.95463
2008-01-27,"",2.0202
2008-01-28,"",1.96576233682306
2008-01-29,"",2.92480288184438
2008-02-04,"",8.8845
2008-02-11,"",68.77
2008-02-15,"",87.087
2008-02-16,"",39.295
2008-02-17,"",95.812
2008-02-18,"",190.535900617866
2008-02-19,"",159.092109262073
2008-02-20,"",79.2436426462928
2008-02-21,"",51.260706744868
2008-02-22,"",26.717
2008-02-23,"",17.458
2008-02-24,"",12.207
2008-02-25,"",12.1591571770335
2008-02-26,"",7.7369
2008-02-27,"",10.314
2008-02-28,"",8.5877
2008-02-29,"",5.6381
2008-03-01,"",5.828
2008-03-02,"",6.8999
2008-03-03,"",121.704763490072
2008-03-04,"",146.832962085308
2008-03-05,"",86.2722408491947
2008-03-06,"",62.4314631245044
2008-03-07,"",48.357
2008-03-08,"",52.451
2008-03-09,"",30.464
2008-03-10,"",26.6443843869325
2008-03-11,"",25.206
2008-03-12,"",20.722
2008-03-13,"",24.581
2008-03-14,"",89.1100582164594
2008-03-15,"",76.7929273772205
2008-03-16,"",39.7158239277652
2008-03-17,"",35.260721208963
2008-03-18,"",66.2849980916031
2008-03-19,"",177.18978099839
2008-03-20,"",106.26148633411
2008-03-21,"",77.2098174204355
2008-03-22,"",61.8860949346298
2008-03-23,"",51
2008-03-24,"",48.9617124020638
2008-03-25,"",38.077
2008-03-26,"",28.368
2008-03-27,"",71.9284964090778
2008-03-28,"",453.348891395424
2008-03-29,"",275.119449445983
2008-03-30,"",141.935101449275
2008-03-31,"",102.355830988726
2008-04-01,"",80.4847687140115
2008-04-02,"",74.191
2008-04-03,"",53.538
2008-04-04,"",125.170502080633
2008-04-05,"",98.7698887719826
2008-04-06,"",58.3585787436213
2008-04-07,"",43.4443026862365
2008-04-08,"",33.688
2008-04-09,"",30.859
2008-04-10,"",24.764
2008-04-11,"",199.09477952
2008-04-12,"",282.807102431248
2008-04-13,"",74.8516228070175
2008-04-14,"",33.7837837901148
2008-04-15,"",31.777
2008-04-16,"",24.006
2008-04-17,"",17.406
2008-04-18,"",16.314
2008-04-19,"",10.33
2008-04-20,"",7.4836
2008-04-21,"",11.2281228663793
2008-04-22,"",7.9439
2008-04-23,"",10.617
2008-04-24,"",8.5213
2008-04-25,"",7.767
2008-04-26,"",10.279
2008-04-27,"",6.993
2008-04-28,"",7.45856909970399
2008-04-29,"",40.038
2008-04-30,"",26.241
2008-05-01,"",9.6831
2008-05-02,"",74.2465950072012
2008-05-03,"",219.96719112716
2008-05-04,"",136.198757338552
2008-05-05,"",74.1649916483516
2008-05-06,"",52.8279245592456
2008-05-07,"",24.428
2008-05-08,"",73.809919236417
2008-05-09,"",98.5990552835255
2008-05-10,"",53.132
2008-05-11,"",144.609050380573
2008-05-12,"",121.127906222239
2008-05-13,"",78.071683122396
2008-05-14,"",53.158
2008-05-15,"",34.235
2008-05-16,"",42.935
2008-05-17,"",41.536
2008-05-18,"",94.479508302583
2008-05-19,"",95.9696102540128
2008-05-20,"",54.747
2008-05-21,"",31.014
2008-05-22,"",19.607
2008-05-23,"",15.212
2008-05-24,"",8.2459
2008-05-25,"",13.939
2008-05-26,"",12.4222756410256
2008-05-27,"",12.8715
2008-05-28,"",10.378
2008-05-29,"",7.2992
2008-05-30,"",9.6618
2008-05-31,"",73.1727167433487
2008-06-01,"",70.7525893666297
2008-06-02,"",35.6185353581142
2008-06-03,"",257.739368022706
2008-06-04,"",181.017016769638
2008-06-05,"",114.756206681236
2008-06-06,"",77.6535782747604
2008-06-07,"",56.3
2008-06-08,"",38.693
2008-06-09,"",38.7658553349334
2008-06-10,"",341.312242503259
2008-06-11,"",206.699207780497
2008-06-12,"",189.431485491555
2008-06-13,"",1168.5381910828
2008-06-14,"",354.294409589962
2008-06-15,"",224.264847682119
2008-06-16,"",124.046847153465
2008-06-17,"",93.264
2008-06-18,"",70.15
2008-06-19,"",45.772
2008-06-20,"",33.367
2008-06-21,"",675.290296749882
2008-06-22,"",310.920017349063
2008-06-23,"",180.960231075697
2008-06-24,"",117.64
2008-06-25,"",75.533
2008-06-26,"",1440.89502631132
2008-06-27,"",800.255546560996
2008-06-28,"",224.358132861635
2008-06-29,"",151.691647446458
2008-06-30,"",100.668151961802
2008-07-01,"",74.521
2008-07-02,"",54.629
2008-07-03,"",154.585975941017
2008-07-04,"",196.090612315698
2008-07-05,"",155.635762224353
2008-07-06,"",43.998
2008-07-07,"",62.5557878821506
2008-07-08,"",52.014
2008-07-09,"",199.752145922747
2008-07-10,"",151.674455645161
2008-07-11,"",76.097
2008-07-12,"",296.366046915726
2008-07-13,"",355.013660823099
2008-07-14,"",194.897716455696
2008-07-15,"",100.24826425242
2008-07-16,"",63.172
2008-07-17,"",42.436
2008-07-18,"",30.671
2008-07-19,"",24.332
2008-07-20,"",23.127
2008-07-21,"",23.1903333333333
2008-07-22,"",20.3
2008-07-23,"",15.564
2008-07-24,"",15.728
2008-07-25,"",17.996
2008-07-26,"",11.444
2008-07-27,"",7.7452
2008-07-28,"",9.48170528623002
2008-07-29,"",18.085
2008-07-30,"",3.0143
2008-07-31,"",8.591
2008-08-01,"",13.369
2008-08-02,"",7.0477
2008-08-03,"",6.4672
2008-08-04,"",10.9594
2008-08-05,"",8.7371
2008-08-06,"",7.4074
2008-08-07,"",6.3829
2008-08-08,"",7.8069
2008-08-09,"",11.198
2008-08-10,"",8.943
2008-08-11,"",11.822
2008-08-12,"",6.5597
2008-08-13,"",8.4745
2008-08-14,"",9.8261
2008-08-15,"",5.4221
2008-08-16,"",8.3403
2008-08-17,"",8.5324
2008-08-18,"",10.7908721227621
2008-08-19,"",10.899
2008-08-20,"",8.2212
2008-08-21,"",8.6207
