"DecYear","Q","Conc","Flux","FNConc","FNFlux","GenConc","GenFlux","PeriodLong","PeriodStart"
2008.24797771633,7.64599957750553,0.231719017544857,306.043832232968,0.194496334396062,186.510236674355,0.219808563129818,318.261716122534,12,10
2009.24746161413,3.82886664866276,0.153464551561642,143.018872069866,0.195150620538013,187.689156742657,0.154032252035915,152.240312884565,12,10
2010.24737442922,2.72214731707359,0.158803177376878,87.8555270886844,0.196225647454145,190.146144084793,0.174665666879194,86.4200911429849,12,10
2011.24737442922,7.31159282213888,0.228299540467166,317.888394354039,0.197392492684675,192.594021437926,0.255912529736655,343.115672181332,12,10
2012.24797771633,5.44210484042167,0.208593861123463,216.17685138143,0.199194957541014,196.641658329779,0.219940550068988,227.570936174359,12,10
2013.24746161413,4.90825983560416,0.20630560058879,192.429965345737,0.200293663601811,197.932089653417,0.196881287872581,196.803796855652,12,10
2014.24737442922,5.13666429421792,0.207646266697992,204.85071286858,0.201486231382299,200.809529980728,0.199040092125387,199.949077805276,12,10
2015.24737442922,3.63367358391741,0.165276974353927,148.654601420063,0.202020439017346,202.307428817842,0.140840326639217,114.355080054379,12,10
2016.24797771633,3.79602876627093,0.167026820682768,140.818504658634,0.204208726494867,204.66519681409,0.159524715342647,140.322295390811,12,10
2017.24746161413,4.91501127000206,0.19788265247868,198.504612507888,0.206261565738391,205.113918515781,0.2188262096592,221.30848503477,12,10
2018.24737442922,5.30425347647988,0.2038641576315,222.921005690514,0.20906492048422,207.814972197168,0.204654020505062,210.983779778484,12,10
2019.24737442922,6.95590607860794,0.287483770908087,302.92710606318,0.211990751079856,210.864883291265,0.266983304023278,282.942201588283,12,10
2020.24797771633,4.07105033399425,0.204205831651008,148.363056530567,0.215556633827145,215.600255902505,0.238622584370703,189.21509065349,12,10
2021.24746161413,4.23438638697852,0.217343439533561,190.28863665145,0.218281331063215,217.74248753981,0.209526775213549,166.194384562428,12,10
2022.24737442922,5.09007028117528,0.241255064680097,212.877207510299,0.221746426633015,221.611404719386,0.25472473690004,245.698949973581,12,10
