"DecYear","Q","Conc","Flux","FNConc","FNFlux","GenConc","GenFlux","PeriodLong","PeriodStart"
2008.24797771633,16.6543520338126,0.178610175483797,356.927847958984,0.157467861695905,222.146948769127,0.1664491122545,367.965428232624,12,10
2009.24746161413,12.406719793852,0.156525463355589,272.833245045484,0.159726761233729,225.724777357675,0.147540289816175,293.603065992382,12,10
2010.24737442922,10.6688567469055,0.158260337804371,198.12645224498,0.162214666180323,229.880666565605,0.167160097068328,211.960221798254,12,10
2011.24737442922,11.5593633798997,0.153519746821709,242.337842328195,0.164744384046855,234.34841584285,0.148862222121657,216.080626569761,12,10
2012.24797771633,13.4054635393933,0.19167994685883,316.153230365545,0.167550829427999,239.559581015311,0.185397736483558,296.445130985606,12,10
2013.24746161413,7.08205879288641,0.143153871879186,124.461013325261,0.170273628441842,244.565548755787,0.146132351969993,137.088567033628,12,10
2014.24737442922,9.91701732267677,0.159950574710704,200.438451760386,0.173538053760675,250.548389976868,0.137884386538707,164.453788895545,12,10
2015.24737442922,8.15493367453494,0.148956545596902,201.412388544082,0.175749377665893,256.209875831388,0.127314088009764,152.599557801506,12,10
2016.24797771633,6.9687758913315,0.150669116316152,106.887314347152,0.175877660724023,260.917169755358,0.152925076052773,104.093043482377,12,10
2017.24746161413,13.2982427300994,0.191616841945817,291.808191221828,0.174207151129531,262.003315509672,0.197571225453111,317.035538299766,12,10
2018.24737442922,12.4712822035726,0.176583425847131,296.889250693506,0.172998743224686,263.546966619495,0.186470639450856,321.287489681387,12,10
2019.24737442922,15.543885017737,0.206838707847389,360.227299411304,0.17181504813881,265.047341380257,0.204840274475164,365.20978601477,12,10
2020.24797771633,13.5314680899437,0.189296678685218,321.043654195526,0.17069044844653,266.687472473948,0.17589611627726,319.315674935332,12,10
2021.24746161413,6.10880490417492,0.137299347688476,128.707055662123,0.16902249552123,267.213992991934,0.128154811236703,106.441465972607,12,10
2022.24737442922,13.1835788974065,0.18761236725457,297.945451290449,0.167449606593382,267.714566606078,0.177905938165139,277.978348305349,12,10
